yr,mo,dy,dia,mes,year,st,mag,inj,fat,slat,slon,elat,elon,len,wid
1960,5,20,20,5,1960,OH,1,0,0,3963,-8437,0,0,1,10
1960,5,20,20,5,1960,OK,1,0,0,339,-953,0,0,1,10
1960,5,20,20,5,1960,OK,1,0,0,339,-948,0,0,8,100
1960,5,20,20,5,1960,TX,0,0,0,307,-9637,0,0,3,17
1960,5,20,20,5,1960,TX,0,0,0,3317,-9497,0,0,2,17
1960,5,20,20,5,1960,TX,1,0,0,3255,-9732,0,0,10,300
1960,5,20,20,5,1960,TX,1,1,0,336,-9617,3367,-9617,46,17
1960,5,20,20,5,1960,TX,1,0,0,3337,-9607,0,0,4,33
1960,5,20,20,5,1960,TX,2,0,0,3363,-9658,3365,-9655,27,67
1960,5,20,20,5,1960,TX,2,0,0,3313,-9607,3313,-9605,19,17
1960,5,21,21,5,1960,IN,2,0,0,4157,-8677,0,0,1,10
1960,5,21,21,5,1960,WI,0,0,0,436,-899,4367,-899,46,10
1960,5,21,21,5,1960,WI,0,0,0,438,-888,0,0,20,10
1960,5,22,22,5,1960,KS,2,0,0,3818,-10063,0,0,1,10
1960,5,22,22,5,1960,NY,0,0,0,427,-777,0,0,5,150
1960,5,23,23,5,1960,KS,2,0,0,3802,-10055,0,0,1,10
1960,5,23,23,5,1960,OK,1,0,0,3528,-9763,0,0,15,33
1960,5,23,23,5,1960,OK,1,0,0,345,-9803,0,0,1,10
1960,5,23,23,5,1960,OK,2,1,0,351,-9857,0,0,1,10
1960,5,23,23,5,1960,OK,2,0,0,351,-9855,0,0,1,10
1960,5,23,23,5,1960,OK,2,0,0,351,-9853,0,0,1,10
1960,5,24,24,5,1960,KS,1,0,0,388,-9617,3887,-9603,82,17
1960,5,24,24,5,1960,KS,1,0,0,3887,-9887,3888,-987,88,50
1960,5,24,24,5,1960,KS,2,0,0,3878,-991,0,0,3,100
1960,5,24,24,5,1960,KS,2,0,0,3943,-9828,0,0,1,10
1960,5,24,24,5,1960,NE,1,0,0,4185,-10307,0,0,1,10
1960,5,24,24,5,1960,NE,1,0,0,4292,-9883,0,0,1,10
1960,5,24,24,5,1960,SD,0,0,0,4535,-9933,0,0,30,200
1960,5,24,24,5,1960,TX,3,0,0,3375,-10085,3378,-10082,33,17
1960,5,24,24,5,1960,WY,1,1,0,4325,-1044,0,0,1,17
1960,5,25,25,5,1960,IA,1,0,0,4342,-951,0,0,10,100
1960,5,25,25,5,1960,IL,1,0,0,4037,-8895,0,0,1,10
1960,5,25,25,5,1960,IL,2,0,0,4065,-8955,0,0,1,10
1960,5,25,25,5,1960,KS,0,0,0,3817,-9532,0,0,1,10
1960,5,25,25,5,1960,KS,1,0,0,3797,-9733,0,0,1,10
1960,5,26,26,5,1960,AL,1,0,0,347,-861,0,0,2,10
1960,5,27,27,5,1960,MI,1,0,0,430,-8498,0,0,20,50
1960,5,27,27,5,1960,NC,2,1,0,354,-761,0,0,1,10
1960,5,27,27,5,1960,OK,2,0,0,359,-9787,0,0,1,10
1960,5,28,28,5,1960,OK,1,0,0,3665,-9857,0,0,1,10
1960,5,28,28,5,1960,OK,1,0,0,3567,-9895,0,0,1,10
1960,5,28,28,5,1960,TX,0,0,0,3492,-10198,0,0,1,10
1960,5,28,28,5,1960,TX,0,0,0,3498,-10162,0,0,3,10
1960,5,28,28,5,1960,TX,1,0,0,3498,-10205,0,0,13,33
1960,5,29,29,5,1960,TX,0,0,0,311,-9635,0,0,5,33
1960,5,30,30,5,1960,OH,1,0,0,4123,-8183,0,0,15,10
1960,5,31,31,5,1960,ND,2,0,0,4687,-969,0,0,1,10
1960,5,31,31,5,1960,SD,0,0,0,4463,-9762,0,0,1,10
1960,5,31,31,5,1960,TX,0,0,0,3238,-10277,0,0,10,20
1960,5,31,31,5,1960,TX,0,0,0,3158,-10292,0,0,1,10
1960,5,31,31,5,1960,TX,0,0,0,3347,-9952,0,0,3,17
1960,6,1,1,6,1960,IL,1,0,0,403,-8897,0,0,1,10
1960,6,1,1,6,1960,KS,0,0,0,3977,-9613,3972,-9612,33,100
1960,6,1,1,6,1960,KS,0,0,0,3898,-9715,0,0,1,10
1960,6,1,1,6,1960,KS,0,0,0,3898,-9727,0,0,1,10
1960,6,4,4,6,1960,FL,2,0,0,300,-8168,0,0,1,10
1960,6,4,4,6,1960,IL,0,0,0,391,-892,0,0,1,10
1960,6,4,4,6,1960,IL,1,0,0,4143,-8877,0,0,1,10
1960,6,4,4,6,1960,IL,2,1,0,4053,-8908,3995,-8833,562,20
1960,6,4,4,6,1960,MO,1,0,0,4052,-9353,0,0,2,17
1960,6,5,5,6,1960,IL,2,0,0,4035,-8852,4032,-8833,96,10
1960,6,7,7,6,1960,OK,3,0,0,3452,-9942,0,0,8,100
1960,6,8,8,6,1960,FL,1,1,0,2768,-809,0,0,1,10
1960,6,8,8,6,1960,TX,0,0,0,3547,-10162,0,0,5,33
1960,6,8,8,6,1960,TX,0,0,0,3225,-1000,0,0,1,10
1960,6,8,8,6,1960,TX,1,0,0,3457,-10042,0,0,2,20
1960,6,8,8,6,1960,TX,2,0,0,3487,-10087,0,0,1,10
1960,6,9,9,6,1960,KS,0,0,0,3937,-10163,0,0,20,10
1960,6,9,9,6,1960,KS,0,0,0,3937,-10163,0,0,1,10
1960,6,9,9,6,1960,KS,0,0,0,3938,-10162,0,0,1,10
1960,6,9,9,6,1960,LA,1,0,0,3075,-924,0,0,10,33
1960,6,9,9,6,1960,NE,1,0,0,4178,-9793,0,0,25,10
1960,6,9,9,6,1960,TX,0,0,0,3602,-10163,0,0,1,23
1960,6,9,9,6,1960,TX,1,0,0,3523,-10165,0,0,10,33
1960,6,9,9,6,1960,WY,0,0,0,4158,-10968,0,0,1,17
1960,6,9,9,6,1960,WY,0,0,0,4157,-10695,0,0,10,33
1960,6,10,10,6,1960,AR,2,0,0,3352,-9355,3355,-9352,30,833
1960,6,10,10,6,1960,AZ,0,0,0,3497,-11033,0,0,1,10
1960,6,10,10,6,1960,IA,0,0,0,412,-9198,0,0,1,10
1960,6,10,10,6,1960,KS,0,0,0,3978,-10073,0,0,1,10
1960,6,10,10,6,1960,MN,1,0,0,4357,-9147,0,0,1,10
1960,6,10,10,6,1960,MO,1,0,0,3813,-9322,0,0,2,17
1960,6,10,10,6,1960,TX,0,0,0,3483,-1024,0,0,1,10
1960,6,10,10,6,1960,TX,0,0,0,352,-10207,0,0,1,10
1960,6,11,11,6,1960,MO,1,0,0,3918,-9155,3918,-9147,41,33
1960,6,11,11,6,1960,MO,1,0,0,3928,-9397,0,0,2,17
1960,6,11,11,6,1960,NM,0,0,0,330,-1071,0,0,1,10
1960,6,12,12,6,1960,TX,0,0,0,335,-9755,330,-9755,345,17
1960,6,13,13,6,1960,OH,1,0,0,411,-832,0,0,1,100
1960,6,14,14,6,1960,NE,1,0,0,4245,-9748,0,0,10,300
1960,6,14,14,6,1960,NE,1,0,0,4083,-10003,4085,-9982,110,10
1960,6,14,14,6,1960,NE,1,0,0,4023,-9568,0,0,10,10
1960,6,14,14,6,1960,NE,2,0,0,423,-977,0,0,10,100
1960,6,15,15,6,1960,AL,2,0,0,3162,-8758,0,0,1,10
1960,6,15,15,6,1960,MI,2,0,0,4225,-8433,4225,-8422,56,33
1960,6,15,15,6,1960,MT,1,0,0,457,-11107,0,0,13,17
1960,6,15,15,6,1960,NE,1,1,0,404,-10038,0,0,1,10
1960,6,15,15,6,1960,NE,1,0,0,4158,-9948,4162,-9943,27,30
1960,6,15,15,6,1960,NE,1,3,1,4043,-992,0,0,15,10
1960,6,15,15,6,1960,NE,2,0,0,4228,-9792,4228,-9768,115,100
1960,6,15,15,6,1960,NE,2,0,0,417,-9628,0,0,1,10
1960,6,15,15,6,1960,OK,1,0,0,3652,-1008,0,0,1,10
1960,6,15,15,6,1960,TX,1,0,0,365,-10087,0,0,4,23
1960,6,15,15,6,1960,TX,1,0,0,365,-1008,0,0,7,27
1960,6,16,16,6,1960,IA,2,0,0,425,-942,0,0,10,200
1960,6,16,16,6,1960,IA,2,0,0,4138,-9357,0,0,20,150
1960,6,16,16,6,1960,IL,0,0,0,399,-8982,0,0,1,10
1960,6,16,16,6,1960,IL,0,0,0,3887,-9008,0,0,1,10
1960,6,16,16,6,1960,IL,1,0,0,4125,-8773,0,0,1,10
1960,6,16,16,6,1960,IN,1,0,0,4143,-8648,0,0,10,100
1960,6,16,16,6,1960,KS,1,0,0,3918,-1012,0,0,1,10
1960,6,16,16,6,1960,MI,2,0,0,4183,-8627,0,0,1,10
1960,6,17,17,6,1960,NE,0,0,0,4103,-10233,0,0,1,10
1960,6,17,17,6,1960,NE,0,0,0,4155,-9922,0,0,10,10
1960,6,17,17,6,1960,NE,1,0,0,4088,-983,0,0,1,10
1960,6,18,18,6,1960,CO,1,0,0,3932,-10303,3932,-10292,59,17
1960,6,19,19,6,1960,CO,0,0,0,4068,-10285,0,0,1,10
1960,6,19,19,6,1960,FL,1,0,0,2772,-8243,0,0,1,10
1960,6,20,20,6,1960,CO,2,0,0,4098,-10313,0,0,25,67
1960,6,20,20,6,1960,NE,1,0,0,4283,-10298,0,0,1,10
1960,6,20,20,6,1960,NE,1,0,0,4123,-10365,0,0,4,10
1960,6,20,20,6,1960,NE,2,0,0,4105,-1027,0,0,20,10
1960,6,20,20,6,1960,NE,2,3,0,4052,-10168,0,0,10,300
1960,6,20,20,6,1960,NE,3,0,0,4138,-10338,4115,-10298,261,750
1960,6,21,21,6,1960,CO,0,0,0,4083,-10238,0,0,1,10
1960,6,21,21,6,1960,CO,0,0,0,4065,-10325,0,0,1,10
1960,6,21,21,6,1960,NE,1,0,0,4043,-9935,0,0,25,10
1960,6,22,22,6,1960,IL,0,0,0,3882,-9005,0,0,1,10
1960,6,22,22,6,1960,IL,2,0,0,3917,-8865,0,0,1,10
1960,6,22,22,6,1960,IN,3,0,0,3953,-8735,0,0,1,10
1960,6,22,22,6,1960,OH,2,0,0,391,-838,0,0,1,400
1960,6,23,23,6,1960,IL,1,0,0,4013,-9115,3998,-9077,226,10
1960,6,23,23,6,1960,IL,2,1,0,3995,-9022,3972,-8963,349,100
1960,6,23,23,6,1960,IL,2,0,0,3998,-8827,3995,-882,38,800
1960,6,23,23,6,1960,MI,1,0,0,4318,-8485,433,-848,79,10
1960,6,23,23,6,1960,MN,2,0,0,4365,-9473,0,0,20,10
1960,6,24,24,6,1960,NH,1,0,0,434,-714,0,0,5,50
1960,6,24,24,6,1960,NJ,3,0,0,4027,-7477,4025,-7452,129,200
1960,6,24,24,6,1960,NY,3,9,0,428,-7388,4292,-7373,160,440
1960,6,24,24,6,1960,OH,1,0,0,402,-827,0,0,10,10
1960,6,24,24,6,1960,PA,2,0,0,404,-7562,4032,-7547,94,200
1960,6,24,24,6,1960,PA,2,0,0,402,-7525,0,0,8,27
1960,6,24,24,6,1960,TX,1,0,0,2913,-9622,0,0,6,27
1960,6,24,24,6,1960,VT,1,0,0,4283,-732,0,0,5,30
1960,6,24,24,6,1960,VT,2,0,0,4463,-729,0,0,20,100
1960,6,25,25,6,1960,NM,0,34,0,365,-1049,0,0,20,100
1960,6,25,25,6,1960,TX,0,0,0,2925,-9722,0,0,4,150
1960,6,26,26,6,1960,AR,1,0,0,345,-9315,0,0,15,200
1960,6,26,26,6,1960,SD,0,0,0,4552,-9862,0,0,1,10
1960,6,26,26,6,1960,SD,1,0,0,4373,-9995,0,0,1,10
1960,6,26,26,6,1960,SD,1,0,0,4333,-9835,0,0,1,10
1960,6,26,26,6,1960,TX,2,0,0,3118,-9477,0,0,7,100
1960,6,26,26,6,1960,WY,1,0,0,4278,-10462,0,0,5,17
1960,6,27,27,6,1960,CO,3,3,2,4082,-10243,4075,-10233,65,10
1960,6,27,27,6,1960,NE,0,0,0,427,-10357,0,0,10,10
1960,6,27,27,6,1960,NE,2,0,0,4275,-1031,0,0,1,10
1960,6,27,27,6,1960,NE,3,1,0,4115,-10275,4108,-10247,152,10
1960,6,28,28,6,1960,IA,0,0,0,4162,-906,0,0,2,37
1960,6,28,28,6,1960,IL,1,0,0,3862,-8913,0,0,1,10
1960,6,28,28,6,1960,KY,3,12,0,377,-8792,377,-8765,142,10
1960,6,28,28,6,1960,WI,2,0,0,4457,-9158,4453,-9133,122,67
1960,6,29,29,6,1960,GA,1,0,0,3195,-8407,0,0,7,33
1960,6,29,29,6,1960,MO,1,0,0,390,-9397,0,0,5,50
1960,6,29,29,6,1960,MO,1,0,0,4012,-9487,401,-9487,11,17
1960,6,29,29,6,1960,MO,2,0,0,3975,-9485,399,-9442,251,100
1960,6,29,29,6,1960,MT,1,0,0,475,-1108,0,0,3,10
1960,6,29,29,6,1960,NE,1,0,0,400,-9795,0,0,2,10
1960,6,29,29,6,1960,NE,1,0,0,4007,-9558,0,0,5,147
1960,6,29,29,6,1960,NY,1,0,0,4347,-753,0,0,10,300
1960,6,30,30,6,1960,FL,1,0,0,2622,-8178,0,0,8,20
1960,6,30,30,6,1960,IL,2,17,0,389,-902,3875,-8995,169,10
1960,6,30,30,6,1960,IN,0,0,0,413,-8607,0,0,1,10
1960,6,30,30,6,1960,IN,2,0,0,395,-849,0,0,1,10
1960,6,30,30,6,1960,MO,0,0,0,389,-9052,0,0,2,10
1960,6,30,30,6,1960,MO,1,0,0,3888,-921,0,0,2,17
1960,6,30,30,6,1960,ND,0,0,0,464,-971,0,0,1,10
1960,7,1,1,7,1960,NJ,1,0,0,4005,-7405,0,0,20,50
1960,7,2,2,7,1960,IL,1,0,0,415,-8817,4125,-8785,236,150
1960,7,2,2,7,1960,ND,0,0,0,467,-1002,0,0,1,10
1960,7,3,3,7,1960,WY,1,1,0,4137,-10625,0,0,15,400
1960,7,4,4,7,1960,AL,0,0,0,3165,-866,0,0,1,10
1960,7,4,4,7,1960,AL,0,0,0,3165,-866,0,0,1,10
1960,7,4,4,7,1960,CO,2,0,0,3803,-10547,0,0,1,10
1960,7,4,4,7,1960,ND,0,0,0,4725,-1001,0,0,1,10
1960,7,4,4,7,1960,PA,2,0,0,4133,-7573,0,0,1,10
1960,7,5,5,7,1960,MS,1,0,0,3243,-9093,0,0,1,10
1960,7,6,6,7,1960,TX,1,0,0,3288,-10108,0,0,2,33
1960,7,10,10,7,1960,ND,2,0,0,470,-972,469,-972,69,10
1960,7,11,11,7,1960,IA,1,0,0,4272,-952,4267,-9512,49,1500
1960,7,11,11,7,1960,IA,2,0,0,434,-951,0,0,10,300
1960,7,12,12,7,1960,KS,1,0,0,375,-975,0,0,1,10
1960,7,12,12,7,1960,ND,0,0,0,488,-1015,0,0,1,10
1960,7,13,13,7,1960,MA,0,0,0,427,-712,0,0,1,10
1960,7,14,14,7,1960,FL,0,0,0,2887,-8085,0,0,1,10
1960,7,14,14,7,1960,NJ,2,6,0,3972,-7543,3977,-7513,156,450
1960,7,19,19,7,1960,FL,0,0,0,2937,-8107,0,0,1,10
1960,7,20,20,7,1960,NM,0,0,0,3435,-10368,0,0,1,10
1960,7,20,20,7,1960,TX,1,0,0,3023,-9767,0,0,2,17
1960,7,20,20,7,1960,TX,1,0,0,2925,-9865,0,0,10,13
1960,7,21,21,7,1960,OK,0,0,0,3605,-9605,0,0,1,10
1960,7,22,22,7,1960,KS,1,0,0,3782,-9703,0,0,1,10
1960,7,22,22,7,1960,MT,0,0,0,466,-1120,0,0,10,10
1960,7,23,23,7,1960,IA,0,0,0,426,-9277,0,0,1,150
1960,7,24,24,7,1960,AR,1,0,0,3412,-9137,3413,-9133,27,1500
1960,7,24,24,7,1960,MN,1,0,0,4703,-962,0,0,1,10
1960,7,24,24,7,1960,ND,1,0,0,460,-999,0,0,1,10
1960,7,24,24,7,1960,NM,2,0,0,3297,-1034,0,0,1,10
1960,7,24,24,7,1960,OK,1,0,0,3602,-9537,0,0,1,10
1960,7,25,25,7,1960,IA,1,0,0,4345,-9645,0,0,20,150
1960,7,25,25,7,1960,SD,2,0,0,4392,-10028,4392,-10007,104,10
1960,7,27,27,7,1960,CO,0,0,0,4073,-10232,0,0,1,10
1960,7,27,27,7,1960,CO,2,0,0,4077,-10258,0,0,15,67
1960,7,27,27,7,1960,ND,0,0,0,468,-999,0,0,1,10
1960,7,28,28,7,1960,NE,1,0,0,4053,-10102,0,0,1,10
1960,7,29,29,7,1960,KS,0,0,0,3755,-9677,0,0,1,10
1960,7,29,29,7,1960,KS,0,0,0,3755,-9677,0,0,1,10
1960,7,29,29,7,1960,MN,1,0,0,4642,-9623,0,0,1,10
1960,7,29,29,7,1960,OK,2,0,0,3635,-979,0,0,1,10
1960,8,2,2,8,1960,ND,0,0,0,471,-1029,0,0,1,10
1960,8,2,2,8,1960,ND,2,0,0,469,-993,0,0,1,10
1960,8,2,2,8,1960,ND,2,0,0,463,-987,0,0,1,10
1960,8,2,2,8,1960,ND,2,1,0,483,-1013,0,0,1,10
1960,8,3,3,8,1960,IL,1,0,0,4175,-8835,0,0,1,10
1960,8,3,3,8,1960,MI,1,0,0,423,-856,0,0,1,10
1960,8,5,5,8,1960,NE,1,0,0,4147,-987,0,0,1,10
1960,8,5,5,8,1960,NE,3,2,1,417,-992,4167,-990,103,150
1960,8,6,6,8,1960,IA,1,0,0,412,-9513,0,0,1,10
1960,8,6,6,8,1960,ND,1,0,0,465,-1033,0,0,1,10
1960,8,6,6,8,1960,VA,2,0,0,3847,-7862,0,0,1,10
1960,8,7,7,8,1960,OK,3,0,0,3697,-948,369,-9477,47,200
1960,8,8,8,8,1960,AR,1,0,0,3565,-9143,0,0,1,10
1960,8,8,8,8,1960,TX,1,0,0,278,-9743,0,0,1,17
1960,8,8,8,8,1960,WI,1,0,0,4332,-8887,4325,-8883,41,10
1960,8,9,9,8,1960,OK,0,0,0,3425,-9823,0,0,1,10
1960,8,13,13,8,1960,NE,0,0,0,4123,-10348,0,0,1,10
1960,8,15,15,8,1960,NE,0,0,0,4167,-10317,0,0,1,10
1960,8,16,16,8,1960,NE,2,0,0,414,-10235,0,0,1,10
1960,8,17,17,8,1960,ND,0,0,0,484,-974,0,0,1,10
1960,8,17,17,8,1960,TN,1,0,0,365,-8667,0,0,1,10
1960,8,18,18,8,1960,IA,1,0,0,413,-9447,0,0,1,100
1960,8,18,18,8,1960,SD,1,0,0,4383,-9775,0,0,1,10
1960,8,19,19,8,1960,IA,0,0,0,4283,-9555,0,0,1,10
1960,8,19,19,8,1960,TX,1,0,0,2998,-9398,0,0,2,17
1960,8,20,20,8,1960,KS,0,0,0,376,-9912,0,0,1,10
1960,8,20,20,8,1960,TX,1,0,0,2963,-9798,0,0,1,17
1960,8,20,20,8,1960,WI,0,0,0,430,-900,0,0,10,10
1960,8,21,21,8,1960,OH,2,0,0,405,-8318,405,-8308,45,880
1960,8,21,21,8,1960,TX,2,2,0,3312,-9702,0,0,2,40
1960,8,21,21,8,1960,WY,2,0,0,4205,-10418,0,0,1,33
1960,8,22,22,8,1960,MS,1,0,0,323,-902,0,0,5,27
1960,8,23,23,8,1960,NE,1,0,0,4093,-9853,0,0,1,10
1960,8,23,23,8,1960,NE,2,0,0,4052,-984,0,0,10,10
1960,8,24,24,8,1960,GA,0,0,0,3068,-8318,0,0,20,200
1960,8,24,24,8,1960,SD,2,1,0,4437,-10102,4443,-10075,136,200
1960,8,25,25,8,1960,MN,2,0,0,467,-9567,0,0,1,10
1960,8,25,25,8,1960,MN,2,0,0,477,-9542,0,0,2,40
1960,8,25,25,8,1960,ND,0,0,0,464,-977,0,0,1,10
1960,8,25,25,8,1960,ND,2,0,0,463,-970,0,0,1,10
1960,8,27,27,8,1960,WI,1,0,0,4518,-9033,0,0,20,10
1960,8,28,28,8,1960,IA,0,0,0,4267,-9313,0,0,10,100
1960,8,28,28,8,1960,IA,1,0,0,4272,-9337,0,0,10,150
1960,8,28,28,8,1960,IA,1,0,0,431,-9327,0,0,10,200
1960,8,28,28,8,1960,IA,1,0,0,4305,-9322,0,0,10,200
1960,8,28,28,8,1960,KS,1,0,0,3778,-9742,0,0,1,10
1960,8,28,28,8,1960,WI,2,0,0,4407,-908,0,0,5,50
1960,8,29,29,8,1960,ME,1,0,0,4687,-6802,4692,-6782,97,100
1960,9,8,8,9,1960,AZ,1,0,0,3288,-11185,0,0,1,10
1960,9,9,9,9,1960,NY,1,0,0,4335,-7628,0,0,20,250
1960,9,10,10,9,1960,VA,2,0,0,3732,-7863,0,0,10,10
1960,9,11,11,9,1960,NC,1,0,0,346,-786,3468,-7835,154,800
1960,9,11,11,9,1960,NC,2,8,0,3492,-7833,0,0,10,37
1960,9,11,11,9,1960,SC,1,0,0,3358,-790,0,0,8,60
1960,9,11,11,9,1960,SC,3,10,0,3278,-7983,328,-7998,88,100
1960,9,15,15,9,1960,FL,0,0,0,2982,-8528,0,0,1,10
1960,9,15,15,9,1960,FL,1,0,0,303,-8585,0,0,1,10
1960,9,15,15,9,1960,FL,1,0,0,3032,-8725,0,0,1,10
1960,9,15,15,9,1960,FL,2,0,0,3015,-856,0,0,5,200
1960,9,16,16,9,1960,AL,2,2,0,3318,-8627,0,0,3,33
1960,9,18,18,9,1960,IA,0,0,0,4228,-911,0,0,10,77
1960,9,19,19,9,1960,IN,3,0,0,3963,-8527,0,0,1,100
1960,9,20,20,9,1960,OK,1,0,0,347,-964,0,0,1,10
1960,9,22,22,9,1960,LA,1,0,0,3237,-926,0,0,5,33
1960,9,22,22,9,1960,TX,2,0,0,3118,-9477,0,0,4,30
1960,9,24,24,9,1960,TX,0,0,0,2692,-9728,0,0,1,10
1960,9,25,25,9,1960,FL,1,0,0,2635,-801,0,0,1,23
1960,9,29,29,9,1960,FL,1,0,0,280,-824,0,0,1,10
1960,9,30,30,9,1960,NM,0,0,0,352,-1060,0,0,1,10
1960,10,4,4,10,1960,NC,1,0,0,3507,-788,0,0,5,200
1960,10,7,7,10,1960,FL,0,0,0,2747,-8033,0,0,1,10
1960,10,7,7,10,1960,FL,0,0,0,3032,-8177,0,0,1,10
1960,10,7,7,10,1960,GA,0,0,0,337,-8508,0,0,2,20
1960,10,8,8,10,1960,AL,0,0,0,3375,-8663,0,0,1,10
1960,10,11,11,10,1960,TX,3,1,0,3463,-10272,0,0,10,100
1960,10,13,13,10,1960,TX,2,0,0,3188,-9707,0,0,1,17
1960,10,13,13,10,1960,TX,2,1,0,3178,-9895,318,-9888,43,17
1960,10,15,15,10,1960,TX,1,0,0,340,-10133,0,0,2,67
1960,10,15,15,10,1960,TX,2,0,0,289,-977,0,0,20,880
1960,10,16,16,10,1960,TX,1,0,0,2787,-9758,0,0,5,27
1960,10,16,16,10,1960,TX,2,11,0,2798,-9752,2807,-9753,59,100
1960,10,16,16,10,1960,TX,2,1,0,2777,-9743,2772,-9738,47,33
1960,10,18,18,10,1960,TX,1,0,0,2877,-9698,0,0,2,33
1960,10,18,18,10,1960,TX,1,2,0,2963,-969,297,-9687,52,150
1960,10,18,18,10,1960,TX,1,0,0,2978,-9583,2978,-9583,1,10
1960,10,29,29,10,1960,KS,2,1,0,3782,-9685,0,0,20,100
1960,10,31,31,10,1960,FL,2,0,1,2645,-8205,0,0,1,10
1960,11,15,15,11,1960,AR,1,0,0,3477,-944,0,0,1,10
1960,11,15,15,11,1960,IA,2,0,0,4247,-9147,4257,-913,105,70
1960,11,15,15,11,1960,IA,2,0,0,4227,-905,0,0,10,50
1960,11,15,15,11,1960,MO,1,1,0,3795,-918,3798,-9177,19,17
1960,11,15,15,11,1960,MO,1,0,0,378,-9213,0,0,2,10
1960,11,15,15,11,1960,MO,2,0,0,3822,-9172,3823,-9168,13,100
1960,11,15,15,11,1960,MO,2,3,0,3755,-9272,3763,-924,182,200
1960,11,15,15,11,1960,MO,2,0,0,3807,-9172,0,0,20,17
1960,11,15,15,11,1960,OK,2,0,0,358,-9485,0,0,10,50
1960,11,15,15,11,1960,TX,0,0,0,3247,-9778,0,0,4,167
1960,11,15,15,11,1960,WI,2,0,0,4463,-9038,449,-8975,360,100
1960,11,15,15,11,1960,WI,2,0,0,4278,-8933,4283,-8928,30,67
1960,11,19,19,11,1960,MD,1,0,0,3943,-772,0,0,10,33
1960,11,23,23,11,1960,MS,1,0,0,3172,-8922,0,0,1,10
1960,11,27,27,11,1960,IA,1,0,0,4073,-9508,4078,-950,49,100
1960,11,27,27,11,1960,KS,1,0,0,3787,-9978,0,0,1,10
1960,11,27,27,11,1960,KS,1,0,0,3835,-9835,0,0,1,10
1960,11,27,27,11,1960,KS,1,0,0,3862,-9703,0,0,1,10
1960,11,27,27,11,1960,KS,2,0,0,374,-9843,3763,-9802,279,10
1960,11,27,27,11,1960,KS,2,0,0,3838,-9758,0,0,1,10
1960,11,27,27,11,1960,KS,2,0,0,3732,-9647,375,-9625,173,10
1960,11,27,27,11,1960,KS,2,2,0,3742,-9725,3767,-9697,232,77
1960,11,27,27,11,1960,KS,3,2,0,3955,-9765,0,0,20,167
1960,11,28,28,11,1960,FL,2,0,0,3062,-873,3065,-8722,56,50
1960,11,29,29,11,1960,NJ,1,0,0,4057,-7468,0,0,20,30
1960,12,4,4,12,1960,MO,2,0,0,3925,-9405,394,-9392,110,17
1961,1,19,19,1,1961,GA,1,0,0,323,-8335,0,0,15,100
1961,2,5,5,2,1961,TX,0,0,0,2767,-9728,0,0,3,20
1961,2,17,17,2,1961,KS,0,0,0,383,-9678,0,0,1,10
1961,2,17,17,2,1961,KS,2,0,0,3715,-9472,3723,-9463,73,880
1961,2,17,17,2,1961,OK,1,0,0,3488,-975,0,0,5,17
1961,2,17,17,2,1961,OK,2,1,0,3533,-971,3538,-970,66,10
1961,2,17,17,2,1961,OK,3,7,0,3552,-9738,3568,-9717,168,300
1961,2,17,17,2,1961,OK,3,11,0,348,-9695,3548,-9597,730,300
1961,2,18,18,2,1961,OH,2,0,0,411,-832,0,0,15,440
1961,2,20,20,2,1961,AL,1,2,0,3233,-8777,0,0,10,10
1961,2,20,20,2,1961,MS,1,0,0,3122,-893,0,0,1,10
1961,2,20,20,2,1961,MS,1,0,0,3233,-9012,0,0,1,10
1961,2,20,20,2,1961,MS,2,8,0,3133,-8983,3153,-897,170,73
1961,2,20,20,2,1961,MS,2,4,0,316,-8995,3193,-8977,154,73
1961,2,21,21,2,1961,LA,2,9,0,3095,-8983,0,0,8,283
1961,2,21,21,2,1961,MS,1,0,0,3142,-8955,0,0,1,10
1961,2,22,22,2,1961,AL,2,0,0,332,-875,0,0,10,10
1961,2,22,22,2,1961,GA,1,0,0,323,-8492,0,0,1,180
1961,2,24,24,2,1961,AL,2,4,0,3223,-854,3238,-850,256,10
1961,2,24,24,2,1961,GA,1,0,0,3325,-8195,0,0,10,100
1961,2,24,24,2,1961,GA,2,0,0,322,-8383,3223,-8377,49,200
1961,2,24,24,2,1961,GA,2,0,0,328,-8382,3283,-8377,38,30
1961,2,24,24,2,1961,GA,2,0,0,326,-8325,0,0,10,50
1961,2,24,24,2,1961,GA,2,0,0,3208,-8313,0,0,5,600
1961,2,24,24,2,1961,GA,2,0,0,3255,-8425,0,0,20,30
1961,2,24,24,2,1961,SC,0,0,0,3367,-8112,0,0,5,37
1961,2,24,24,2,1961,SC,1,5,0,3332,-8178,0,0,5,60
1961,2,24,24,2,1961,SC,1,2,0,3342,-8168,0,0,5,50
1961,2,25,25,2,1961,FL,1,0,0,280,-825,0,0,3,50
1961,2,25,25,2,1961,FL,1,0,0,285,-814,0,0,1,10
1961,2,25,25,2,1961,NC,1,0,0,3455,-7808,0,0,1,10
1961,2,25,25,2,1961,WV,2,0,0,3798,-8115,0,0,30,100
1961,3,3,3,3,1961,TX,0,0,0,3198,-948,0,0,3,17
1961,3,4,4,3,1961,IL,0,0,0,4008,-8817,4012,-8805,62,50
1961,3,4,4,3,1961,IL,1,1,0,4045,-8863,4053,-8765,515,10
